692838.969,4382777.455,-3.8
692503.644,4383358.226,-3.8
692497.209,4383384.058,-3.8
692500.787,4383410.535,-3.8
692491.05,4383425.992,-3.8
692499.066,4383452.399,-3.8
692484.446,4383563.611,-3.8
692488.017,4383564.905,-3.8
692467.319,4383578.559,-3.8
692460.512,4383575.252,-3.8
692457.913,4383575.345,-3.8
692455.578,4383598.708,-3.8
692447.587,4383597.161,-3.8
692466.829,4383604.895,-3.8
692465.942,4383630.066,-3.8
692457.164,4383626.084,-3.8
692453.147,4383624.081,-3.8
692472.362,4383651.09,-3.8
693332.318,4383134.935,-3.8
692610.217,4383022.636,-3.8
692609.413,4383022.188,-3.8
692610.141,4383021.998,-3.8
692867.233,4383772.622,-3.8
692860.056,4383766.025,-3.8
692813.32,4383731.616,-3.8
692792.195,4383717.1,-3.8
692589.037,4383686.604,-3.8
692597.457,4383692.513,-3.8
692605.939,4383698.596,-3.8
692519.423,4383692.634,-3.8
692511.965,4383687.073,-3.8
692508.312,4383684.468,-3.8
692500.56,4383678.817,-3.8
692472.096,4383663.629,-3.8
692397.481,4383792.865,-3.8
694151.534,4382304.383,-3.8
694573.032,4381178.707,-3.8
693727.584,4381315.808,-3.8
692494.18,4383659.869,-3.8
692491.201,4383662.966,-3.8
692488.197,4383666.009,-3.8
692497.488,4383694.967,-3.8
692598.505,4383715.842,-3.8
692190.674,4383756.366,-3.8
692267.94,4383736.809,-3.8
692294.857,4383734.331,-3.8
692353.208,4383738.57,-3.8
692319.146,4383729.369,-3.9
692771.875,4383776.569,-3.9
692871.666,4383755.887,-3.9
692892.938,4383755.968,-3.9
693068.057,4383441.457,-3.9
693080.511,4383421.865,-3.9
693088.371,4383408.62,-3.9
693475.236,4382981.285,-3.9
693496.449,4382947.228,-3.9
693709.572,4382615.487,-3.9
693708.647,4382610.947,-3.9
693712.111,4382571.733,-3.9
694074.351,4382331.017,-3.9
694146.747,4382310.507,-3.9
694083.467,4382180.137,-3.9
694105.3,4382126.805,-3.9
694124.931,4382085.975,-3.9
694133.47,4382058.417,-3.9
694220.671,4381815.167,-3.9
694365.988,4381542.846,-3.9
694154.599,4380960.576,-3.9
694353.624,4380856.53,-3.9
694396.455,4380839.004,-3.9
694163.324,4381151.145,-3.9
694144.099,4381164.159,-3.9
694085.083,4381183.155,-3.9
693669.397,4381348.77,-3.9
693663.556,4381354.642,-3.9
692980.208,4382490.575,-3.9
692855.817,4382700.204,-3.9
692851.103,4382722.907,-3.9
692839.448,4382782.56,-3.9
692691.85,4382962.144,-3.9
692506.381,4383355.731,-3.9
692505.34,4383356.594,-3.9
692507.835,4383359.348,-3.9
692499.404,4383404.597,-3.9
692490.474,4383425.034,-3.9
692492.593,4383428.591,-3.9
692495.965,4383430.679,-3.9
692493.983,4383454.528,-3.9
692495.045,4383452.089,-3.9
692502.768,4383490.428,-3.9
692484.239,4383562.344,-3.9
692480.304,4383563.435,-3.9
692491.494,4383566.071,-3.9
692464.083,4383580.986,-3.9
692459.544,4383602.733,-3.9
692473.396,4383631.505,-3.9
692469.628,4383631.101,-3.9
692449.68,4383621.905,-3.9
692473.554,4383638.965,-3.9
692473.532,4383646.892,-3.9
692469.807,4383654.966,-3.9
692454.24,4383655.044,-3.9
692844.286,4382747.075,-3.9
692850.492,4382747.582,-3.9
693118.843,4383328.042,-3.9
693015.315,4383509.886,-3.9
692853.4,4383761.335,-3.9
692779.458,4383708.526,-3.9
692581.016,4383681.167,-3.9
692592.951,4383689.295,-3.9
692689.833,4383774.197,-3.9
692504.704,4383681.817,-3.9
692475.705,4383665.666,-3.9
693704.236,4382608.45,-3.9
693651.424,4382739.496,-3.9
694574.405,4381179.598,-3.9
692423.456,4383682.974,-3.9
692538.594,4383698.287,-3.9
692588.657,4383712.671,-3.9
692849.273,4383777.226,-3.9
692853.235,4383774.228,-3.9
692314.317,4383745.009,-3.9
692902.897,4382533.37,-4
692333.096,4383729.834,-4
692503.359,4383774.265,-4
692767.592,4383778.071,-4
692776.146,4383775.007,-4
692793.576,4383769.536,-4
692802.431,4383767.127,-4
692806.601,4383766.118,-4
692811.091,4383765.129,-4
692815.942,4383764.067,-4
